,cumulative_secs,proton_density,speed,ion_temp,bz,bt,phi_angle,kp_index
1776,532800,2.36,570.54,54000,0.14,5.86,302.2,9
1777,533100,2.9,578.04,56160,5.55E-18,5.82,294.24,9
1778,533400,2.38,575.44,44280,0.78,5.8,293.34,9
1779,533700,2.44,567.88,72780,0.78,5.58,312.6,9
1780,534000,1.94,577.94,46260,1.42,5.76,292.02,9
1781,534300,1.96,567.26,67360,1.22,5.74,315.56,9
1782,534600,2.16,554.48,80460,0.6,5.78,323.16,9
1783,534900,2.33,551.23,75790,0.58,5.86,324.14,9
1784,535200,2.2,549.06,87500,0.2,5.88,328.26,9
1785,535500,2.38,546.6,95640,0.34,5.86,333,9
1786,535800,2.8,544.68,98280,-0.58,5.5,341.54,9
1787,536100,2.22,549,93360,1.74,5.6,329.82,9
1788,536400,1.6,559.02,73960,2.46,5.76,322.74,9
1789,536700,2.02,553.86,83680,2.32,5.36,325.52,9
1790,537000,2.18,554.77,87540,2.52,5.54,325.96,9
1791,537300,2.56,556.26,74520,0.94,5.36,314.82,9
1792,537600,2.78,555.74,64460,0.72,5.46,306.72,9
1793,537900,2.96,559.34,65780,0.02,5.38,305.76,9
1794,538200,3.2,558.08,67320,-1.36,5.36,304.9,9
1795,538500,3.06,558.78,60980,-0.8,5.38,306.36,9
1796,538800,2.48,556.38,65120,0.64,5.84,312,9
1797,539100,2.21,555.55,70470,1.78,5.68,187.72,9
1798,539400,1.74,556.04,93820,3.34,5.58,341.5,9
1799,539700,1.64,548.28,96800,2.6,5.66,334.88,9
1800,540000,1.5,553.4,82960,2.62,5.68,325.78,9
1801,540300,2.26,554.46,83680,0.32,5.6,321.12,9
1802,540600,2.98,540.58,118820,0.06,5.58,345.98,9
1803,540900,2.04,544.63,95610,2.22,5.38,328.78,9
1804,541200,1.8,548.72,101520,1.82,5.5,334.64,9
1805,541500,2.2,540.48,131800,1.12,5.56,346.02,9
1806,541800,2.08,546.92,113200,0.3,5.44,330,9
1807,542100,2.46,545.52,86780,-0.44,5.34,323.06,9
1808,542400,1.86,552.24,73060,1.32,5.44,315.1,9
1809,542700,1.78,559.06,58820,2.26,5.4,309,9
1810,543000,1.65,546.01,94040,3.34,5.48,343.54,9
1811,543300,2.18,536.48,109980,2.34,5.52,5.02,9
1812,543600,2.54,530.88,128400,1.4,5.5,72.3,9
1813,543900,2.66,530.34,130000,0.8,5.4,80.34,9
1814,544200,2.2,549.54,94020,2.6,4.98,132.12,9
1815,544500,1.64,549.76,90400,3.62,5.12,278.66,7
1816,544800,2.356546763,537.1238849,111548.2014,2.237391304,5.34,223.4319565,7
1817,545100,2.482733813,535.8194245,113741.0072,2.27826087,5.4,351.9996377,7
1818,545400,2.468345324,536.0856115,113525.1799,2.256521739,5.4,351.0992754,5
1819,545700,2.453956835,536.3517986,113309.3525,2.234782609,5.4,350.198913,3
1820,546000,2.439568345,536.6179856,113093.5252,2.213043478,5.4,349.2985507,3
1821,546300,2.425179856,536.8841727,112877.6978,2.191304348,5.4,348.3981884,3
1822,546600,2.410791367,537.1503597,112661.8705,2.169565217,5.4,347.4978261,4
1823,546900,2.396402878,537.4165468,112446.0432,2.147826087,5.4,346.5974638,3
1824,547200,2.382014388,537.6827338,112230.2158,2.126086957,5.4,345.6971014,5
1825,547500,2.367625899,537.9489209,112014.3885,2.104347826,5.4,344.7967391,3
1826,547800,2.35323741,538.2151079,111798.5612,2.082608696,5.4,343.8963768,3
1827,548100,2.338848921,538.481295,111582.7338,2.060869565,5.4,342.9960145,9
1828,548400,2.324460432,538.747482,111366.9065,2.039130435,5.4,342.0956522,7
1829,548700,2.310071942,539.0136691,111151.0791,2.017391304,5.4,341.1952899,1
1830,549000,2.295683453,539.2798561,110935.2518,1.995652174,5.4,340.2949275,3
1831,549300,2.281294964,539.5460432,110719.4245,1.973913043,5.4,339.3945652,3
1832,549600,2.266906475,539.8122302,110503.5971,1.952173913,5.4,338.4942029,4
1833,549900,2.252517986,540.0784173,110287.7698,1.930434783,5.4,337.5938406,7
1834,550200,2.238129496,540.3446043,110071.9424,1.908695652,5.4,336.6934783,9
1835,550500,2.223741007,540.6107914,109856.1151,1.886956522,5.4,335.7931159,9
1836,550800,2.209352518,540.8769784,109640.2878,1.865217391,5.4,334.8927536,5
1837,551100,2.194964029,541.1431655,109424.4604,1.843478261,5.4,333.9923913,5
1838,551400,2.18057554,541.4093525,109208.6331,1.82173913,5.4,333.092029,4
1839,551700,2.16618705,541.6755396,108992.8058,1.8,5.4,332.1916667,4
1840,552000,2.151798561,541.9417266,108776.9784,1.77826087,5.4,331.2913043,3
1841,552300,2.137410072,542.2079137,108561.1511,1.756521739,5.4,330.390942,3
1842,552600,2.123021583,542.4741007,108345.3237,1.734782609,5.4,329.4905797,4
1843,552900,2.108633094,542.7402878,108129.4964,1.713043478,5.4,328.5902174,9
1844,553200,2.094244604,543.0064748,107913.6691,1.691304348,5.4,327.6898551,7
1845,553500,2.079856115,543.2726619,107697.8417,1.669565217,5.4,326.7894928,9
1846,553800,2.065467626,543.5388489,107482.0144,1.647826087,5.4,325.8891304,4
1847,554100,2.051079137,543.805036,107266.1871,1.626086957,5.4,324.9887681,3
1848,554400,2.036690647,544.071223,107050.3597,1.604347826,5.4,324.0884058,3
1849,554700,2.022302158,544.3374101,106834.5324,1.582608696,5.4,323.1880435,4
1850,555000,2.007913669,544.6035971,106618.705,1.560869565,5.4,322.2876812,9
1851,555300,1.99352518,544.8697842,106402.8777,1.539130435,5.4,321.3873188,9
1852,555600,1.979136691,545.1359712,106187.0504,1.517391304,5.4,320.4869565,3
1853,555900,1.964748201,545.4021583,105971.223,1.495652174,5.4,319.5865942,3
1854,556200,1.950359712,545.6683453,105755.3957,1.473913043,5.4,318.6862319,3
1855,556500,1.935971223,545.9345324,105539.5683,1.452173913,5.4,317.7858696,3
1856,556800,1.921582734,546.2007194,105323.741,1.430434783,5.4,316.8855072,3
1857,557100,1.907194245,546.4669065,105107.9137,1.408695652,5.4,315.9851449,3
1858,557400,1.892805755,546.7330935,104892.0863,1.386956522,5.4,315.0847826,3
1859,557700,1.878417266,546.9992806,104676.259,1.365217391,5.4,314.1844203,3
1860,558000,1.864028777,547.2654676,104460.4317,1.343478261,5.4,313.284058,3
1861,558300,1.849640288,547.5316547,104244.6043,1.32173913,5.4,312.3836957,3
1862,558600,1.835251799,547.7978417,104028.777,1.3,5.4,311.4833333,3
1863,558900,1.820863309,548.0640288,103812.9496,1.27826087,5.4,310.582971,3
1864,559200,1.80647482,548.3302158,103597.1223,1.256521739,5.4,309.6826087,4
1865,559500,1.792086331,548.5964029,103381.295,1.234782609,5.4,308.7822464,4
1866,559800,1.777697842,548.8625899,103165.4676,1.213043478,5.4,307.8818841,4
1867,560100,1.763309353,549.128777,102949.6403,1.191304348,5.4,306.9815217,4
1868,560400,1.748920863,549.394964,102733.8129,1.169565217,5.4,306.0811594,4
1869,560700,1.734532374,549.6611511,102517.9856,1.147826087,5.4,305.1807971,4
1870,561000,1.720143885,549.9273381,102302.1583,1.126086957,5.4,304.2804348,4
1871,561300,1.705755396,550.1935252,102086.3309,1.085217391,5.4,303.416087,4
1872,561600,1.54,549.68,108400,1.36,5.38,307.22,4
1873,561900,1.66,548.56,127200,1.82,5.36,322.58,4
1874,562200,1.74,550.78,137800,0.94,5.02,300.2,9
1875,562500,2.02,572.32,121400,0.84,4.84,282.86,9
1876,562800,1.9,559.78,122200,0.62,5,295.5,9
1877,563100,2.04,556.02,113800,0,4.96,295.84,9
1878,563400,1.9,548.48,116800,-0.22,5.1,301.36,9
1879,563700,1.76,543.6,120200,-0.9,5.14,311.36,9
1880,564000,1.700606061,544.7121212,109753.9394,-1.064375,5.2575,312.068125,9
1881,564300,1.612121212,544.9424242,96078.78788,-0.5875,5.35,305.2625,9
1882,564600,1.627272727,546.7454545,89927.27273,-0.696875,5.2875,301.465625,9
1883,564900,1.642424242,548.5484848,83775.75758,-0.80625,5.225,297.66875,9
1884,565200,1.657575758,550.3515152,77624.24242,-0.915625,5.1625,293.871875,9
1885,565500,1.672727273,552.1545455,71472.72727,-1.025,5.1,290.075,9
1886,565800,1.687878788,553.9575758,65321.21212,-1.134375,5.0375,286.278125,9
1887,566100,1.799393939,553.9078788,58986.06061,-0.5,5.34,285.18,9
1888,566400,1.96,554.84,58660,-0.6,5.34,279.12,9
1889,566700,2.08,558.65,59100,0.56,5.42,280.04,9
1890,567000,2.08,555.64,64600,-0.32,5.32,278.6,9
1891,567300,2,560.02,56260,0.6,5.34,275.64,9
1892,567600,1.64,558.76,50500,0.94,5.6,279.62,9
1893,567900,2.1,562.9,58540,0.36,5.46,277.6,9
1894,568200,1.9,558.12,49260,0.6,5.54,276.82,9
1895,568500,2.28,566.02,58760,-1.48,5.38,268.5,9
1896,568800,2.19,558.18,60450,-0.02,5.38,280.52,9
1897,569100,1.96,559.98,66480,0.24,5.16,266,9
1898,569400,2.06,563.86,62040,-1.3,5.28,269.72,9
1899,569700,2.24,552.16,82880,-0.16,5.26,289.24,5
1900,570000,1.88,546.76,87260,-1.08,5,292.32,5
1901,570300,1.98,537.32,64660,-0.8,5.42,296.74,5
1902,570600,2.05,540.61,52790,0.26,5.6,286.88,7
1903,570900,1.94,542,50520,-1.12,5.56,285.68,7
1904,571200,2.06,535.24,58160,-0.46,5.48,292.92,7
1905,571500,1.72,534.68,62000,2.22,5.72,309.04,7
1906,571800,1.42,528.9,87640,3.34,5.62,325.26,7
1907,572100,1.98,528.32,61940,1.62,5.7,307.1,7
1908,572400,1.94,546.36,53900,2.08,5.58,285.32,7
1909,572700,1.98,539.48,54220,1.38,5.62,294,7
1910,573000,1.86,536.58,70520,2.5,5.74,295.68,7
1911,573300,1.8,536.2,60260,2.74,5.72,294.9,7
1912,573600,2.14,535.3,78740,1.26,5.42,301.54,7
1913,573900,2.26,535.72,82320,2.44,5.52,303.9,7
1914,574200,2.44,536.32,65540,1.04,5.58,287.34,7
1915,574500,2.5,542.1,62600,-0.08,5.56,289.08,7
1916,574800,2.882941176,540.965,74699.70588,-1.020909091,5.47969697,293.2030303,7
1917,575100,3.241176471,544.025,64680.88235,-2.518181818,5.493939394,290.4606061,7
1918,575400,3.182352941,542.15,65261.76471,-2.540909091,5.486363636,292.0363636,7
1919,575700,3.123529412,540.275,65842.64706,-2.563636364,5.478787879,293.6121212,7
1920,576000,3.064705882,538.4,66423.52941,-2.586363636,5.471212121,295.1878788,7
1921,576300,3.005882353,536.525,67004.41176,-2.609090909,5.463636364,296.7636364,7
1922,576600,2.947058824,534.65,67585.29412,-2.631818182,5.456060606,298.3393939,4
1923,576900,2.888235294,532.775,68166.17647,-2.654545455,5.448484848,299.9151515,4
1924,577200,2.829411765,530.9,68747.05882,-2.677272727,5.440909091,301.4909091,4
1925,577500,2.770588235,529.025,69327.94118,-2.7,5.433333333,303.0666667,4
1926,577800,2.711764706,527.15,69908.82353,-2.722727273,5.425757576,304.6424242,4
1927,578100,2.652941176,525.275,70489.70588,-2.745454545,5.418181818,306.2181818,3
1928,578400,2.594117647,523.4,71070.58824,-2.768181818,5.410606061,307.7939394,3
1929,578700,2.535294118,521.525,71651.47059,-2.790909091,5.403030303,309.369697,3
1930,579000,2.34,527.1,73160,-4.86,5.7,313.08,3
1931,579300,2.84,529.62,72100,-2,5.5,283.8,3
1932,579600,3.06,523.9,76540,-3.2,5.48,300.94,3
1933,579900,2.02,529.64,70640,-3.16,5.44,300.58,3
1934,580200,2.76,531.84,67540,-3.56,5.64,290.14,3
1935,580500,3.02,529.28,58890,-2.56,5.58,284.98,3
1936,580800,3.14,539.98,58640,-4.7,5.64,265.66,3
1937,581100,3.38,546.56,61500,-5.12,5.7,258.26,3
1938,581400,3.08,541.84,57320,-4.74,5.72,260.3,3
1939,581700,3.56,547.82,61340,-3.22,5.66,256.22,3
1940,582000,3.66,552.38,68840,-3.42,5.62,245,3
1941,582300,3.42,539.32,60480,-3.18,5.62,269.32,3
1942,582600,2.91,519.72,64630,-3.34,5.56,292.22,3
1943,582900,3.92,527.36,93360,-4,5.52,284.92,3
1944,583200,3.54,537.16,74920,-2.98,5.62,265.34,3
1945,583500,2.36,524.9,64700,0.76,5.64,284.6,3
1946,583800,2.6,518.6,60160,-0.58,5.78,286.82,3
1947,584100,3.16,524.02,77180,-3.66,5.48,278.78,3
1948,584400,2.7,519.94,75600,-1.04,5.64,283.16,3
1949,584700,0.83,306.25,85220,0.04,5.7,277.26,3
1950,585000,0.7,275.96,42800,1.02,5.44,299.22,3
1951,585300,0.86,275.34,95960,-0.44,5.36,308,3
1952,585600,1.58,281.44,80180,-1.32,5.52,317.24,3
1953,585900,1.66,278.58,81320,-2.46,5.28,303.26,3
1954,586200,1.22,273.74,58420,0.52,5.58,326.76,3
1955,586500,2.5,283.32,83570,2.56,5.62,316.48,3
1956,586800,2.16,279.18,78980,3.34,5.56,275.26,3
1957,587100,1.84,280.06,90880,3.4,5.66,342.9,3
1958,587400,2.528571429,289.4571429,74900,3.14,5.08,349.58,3
1959,587700,2.331428571,278.9828571,79620,-0.54,5.24,305.62,3
1960,588000,1.86,275.4,90540,1.42,5.48,317.34,3
1961,588300,2.34,279.74,79880,1.68,5.02,333.52,3
1962,588600,1.48,270.1,77640,1.38,4.76,277.22,3
1963,588900,1.76,273.06,106520,0.94,5.14,304.82,3
1964,589200,2.74,274.36,74500,0.02,5.34,304.78,3
1965,589500,2.38,277.68,72900,-2.66,5.3,277,3
1966,589800,2.58,280.18,86020,-1.4,5.38,282.72,3
1967,590100,2.18,276.18,93320,1.28,5.36,306.56,3
1968,590400,2.28,272.54,72320,0.56,5.42,304.1,3
1969,590700,3.46,281.94,94320,-0.64,5.52,293.68,3
1970,591000,2.56,280.3,106820,1.92,5.54,330.62,3
1971,591300,2.58,274.88,79180,0.12,5.48,306.68,3
1972,591600,3.76,282.72,92020,1.62,5.52,308.84,3
1973,591900,3.22,274.04,73820,-0.28,5.56,300.64,3
1974,592200,3.38,279.38,99840,-1.3,5.56,294.94,3
1975,592500,3.3,291,110500,-0.62,5.44,286.8,3
1976,592800,3.64,286.24,106680,-0.78,5.48,295.38,3
1977,593100,2.76,272.26,96380,-2.64,5.26,294.62,3
1978,593400,4.44,279.94,86780,-0.54,5.16,311.8,3
1979,593700,3.52,280.1,86380,-1.24,5,308.68,3
1980,594000,4.08,283.9,87180,2.14,5.22,320.22,3
1981,594300,4.345,283.595,124620,2.9,5.58,335.74,3
1982,594600,5.025,278.995,103500,2.48,5.52,324.16,3
1983,594900,4.96,283,98020,1.88,5.52,319.52,3
1984,595200,4.26,281.24,128520,4.44E-17,5.64,331.94,3
1985,595500,5.2,282.08,98340,-0.12,5.66,299.14,3
1986,595800,4.92,283.7,101820,-2.18,5.64,291.12,3
1987,596100,4.8,276.34,81400,-2.78,5.6,277.98,3
1988,596400,3.94,274.62,85740,-3.28,5.46,277.18,3
1989,596700,3.86,281.06,95820,-3.2,5.7,318.78,3
1990,597000,3.64,274.46,60520,-3.68,5.62,304.2,3
1991,597300,3.88,279.94,79220,-3.26,5.48,289.58,3
1992,597600,4.36,277.66,86560,0.5,5.2,299.08,3
1993,597900,4.34,280.66,103580,1.7,5.14,314.94,3
1994,598200,5.72,283.48,94560,-1.52,5.1,307.58,3
1995,598500,5.8,280.32,90960,-0.5,5.32,320.88,3
1996,598800,4.36,268.5,64380,-1.44,5.34,313.8,3
1997,599100,6.36,282.18,84240,-2.2,5.38,293.02,3
1998,599400,5.26,281.54,96860,-2.64,5.2,284.48,3
1999,599700,3.98,275.2,78120,-3.82,5.38,275.28,3
2000,600000,3.82,286.18,96180,-3.04,5.52,291.26,3
2001,600300,4.42,281.52,85540,-0.96,5.42,302.5,3
2002,600600,4.78,281.1,89360,0.42,5.54,319.74,3
2003,600900,4.78,277.86,87460,0.4,5.8,321.04,3
2004,601200,5.84,283.54,85880,-0.78,5.94,319.68,3
2005,601500,6.08,282.48,77840,-0.32,5.96,326.38,3
2006,601800,5.88,279.64,91500,-0.42,5.82,327.8,3
2007,602100,4.46,277.18,77040,0.6,5.5,333.28,3
2008,602400,5.77,282.2,85130,1.2,5.42,338.66,3
2009,602700,4.44,280.12,95900,-0.72,5.1,209.64,3
2010,603000,2.62,272.82,91760,-1.1,5.04,151.96,3
2011,603300,3.86,280.68,91840,-0.4,5.2,147.6,3
2012,603600,4.28,280.78,91900,-0.3,4.98,329.52,3
2013,603900,3.4,273.32,76320,-3.58,4.98,245,3
2014,604200,3.72,278.02,75900,-2.8,5.46,311.78,3
2015,604500,2.63,276.12,74170,-2.84,6.02,313.36,3
