,Unnamed: 0,cumulative_secs,proton_density,speed,ion_temp,bz,bt,phi_angle,kp_index,midi_spec_band_grain_id,midi_rms_grain_id,midi_mfcc_grain_id,dp_spec_band_grain_id,dp_rms_grain_id,dp_mfcc_grain_id,bz_scaled,speed_scaled
1496,1496,448800,1.54,748.22,28580.0,0.42,4.82,331.94,4,29.0,1435.0,1925.0,309.0,1093.0,1370.0,2422.7388715622346,1.487761799151003
1497,1497,449100,1.76,745.06,28680.0,0.22,4.76,335.64,3,936.0,1382.0,1713.0,334.0,1246.0,889.0,2408.5625177204424,1.4845906048350677
1498,1498,449400,1.5,744.74,32120.0,0.1,4.8,337.12,3,1657.0,113.0,830.0,437.0,636.0,1436.0,2400.0567054153676,1.484269471233454
1499,1499,449700,1.73,742.07,30470.0,-0.08,4.76,337.66,3,691.0,34.0,702.0,438.0,271.0,1571.0,2387.297986957755,1.48159001274499
1500,1500,450000,1.6,742.08,29500.0,-0.16,4.7,337.12,3,547.0,103.0,36.0,179.0,1414.0,1849.0,2381.6274454210384,1.4816000481700402
1501,1501,450300,1.8,740.4,27800.0,-0.42,4.62,337.66,3,1498.0,1358.0,981.0,1356.0,1431.0,572.0,2363.1981854267083,1.4799140967615683
1502,1502,450600,1.86,741.62,27860.0,-1.32,4.62,340.16,3,1631.0,1590.0,397.0,1857.0,94.0,611.0,2299.404593138645,1.4811384186177206
1503,1503,450900,1.74,740.08,28640.0,-0.68,4.6,333.98,3,1349.0,1870.0,750.0,1839.0,57.0,1412.0,2344.768925432379,1.4795929631599547
1504,1504,451200,1.84,740.6,29740.0,-0.52,4.64,329.94,3,322.0,1916.0,546.0,758.0,30.0,597.0,2356.1100085058124,1.480114805262577
1505,1505,451500,1.94,741.24,25940.0,-1.18,4.72,333.08,5,1730.0,985.0,1555.0,377.0,1197.0,924.0,2309.3280408278993,1.4807570724658043
1506,1506,451800,2.09,742.83,23660.0,-1.3,4.7,324.96,5,1573.0,868.0,437.0,659.0,405.0,352.0,2300.822228522824,1.4823527050488223
1507,1507,452100,2.12,740.44,23860.0,-1.16,4.7,325.38,8,1835.0,960.0,159.0,1667.0,1618.0,219.0,2310.7456762120787,1.47995423846177
1508,1508,452400,1.96,739.46,28400.0,-1.14,4.62,325.24,3,1234.0,1924.0,1753.0,1163.0,1882.0,808.0,2312.1633115962577,1.4789707668068282
1509,1509,452700,1.76,741.52,24680.0,-1.58,4.6,321.46,3,1148.0,796.0,1249.0,1494.0,894.0,658.0,2280.9753331443158,1.4810380643672163
1510,1510,453000,1.88,738.2,27400.0,-1.38,4.66,328.8,3,790.0,1874.0,1204.0,1671.0,692.0,498.0,2295.151686986107,1.4777063032504743
1511,1511,453300,1.8,733.88,27360.0,-1.12,4.74,331.72,3,576.0,1305.0,305.0,1924.0,1106.0,818.0,2313.580946980437,1.4733709996286892
1512,1512,453600,1.72,732.4,33300.0,-0.84,4.74,332.64,4,611.0,504.0,1055.0,1458.0,1306.0,489.0,2333.4278423589453,1.471885756721226
1513,1513,453900,1.46,726.64,29840.0,-0.32,4.82,333.08,3,46.0,1450.0,1009.0,859.0,489.0,408.0,2370.286362347604,1.4661053518921794
1514,1514,454200,1.48,724.62,29720.0,0.0,4.82,336.82,3,1524.0,575.0,939.0,1702.0,332.0,1002.0,2392.9685284944712,1.4640781960319929
1515,1515,454500,1.52,723.34,29580.0,-0.18,4.86,340.18,4,1382.0,375.0,229.0,502.0,985.0,1577.0,2380.209810036859,1.4627936616255381
1516,1516,454800,1.46,719.24,30320.0,0.14,4.86,345.3,4,1192.0,1517.0,353.0,1107.0,1071.0,821.0,2402.891976183726,1.4586791373548627
1517,1517,455100,1.48,716.22,23220.0,0.26,5.12,347.8,5,110.0,153.0,1190.0,277.0,1069.0,453.0,2411.397788488801,1.4556484389896334
1518,1518,455400,1.32,713.34,15920.0,0.48,5.22,349.04,4,1984.0,1289.0,304.0,1229.0,1156.0,617.0,2426.9917777147716,1.4527582365751102
1519,1519,455700,1.47,715.41,27980.0,0.44,5.06,343.48,4,1766.0,1125.0,1045.0,1355.0,720.0,740.0,2424.156506946413,1.4548355695605486
1520,1520,456000,1.64,714.84,26900.0,0.46,5.06,341.66,4,1633.0,4.0,1613.0,254.0,1491.0,669.0,2425.5741423305926,1.4542635503326744
1521,1521,456300,1.42,718.54,26740.0,0.72,5.1,340.56,7,697.0,933.0,1435.0,1546.0,219.0,1579.0,2444.0034023249223,1.4579766576013327
1522,1522,456600,1.38,715.18,17740.0,0.68,5.1,339.44,7,952.0,1970.0,1011.0,1847.0,1907.0,98.0,2441.168131556564,1.4546047547843888
1523,1523,456900,1.64,713.7,19440.0,-0.38,5.04,337.76,8,1083.0,1841.0,1319.0,1140.0,1508.0,320.0,2366.0334561950667,1.4531195118769256
1524,1524,457200,1.5,713.24,19660.0,0.56,5.14,341.28,3,1654.0,404.0,330.0,1352.0,1670.0,13.0,2432.662319251489,1.452657882324606
1525,1525,457500,1.88,709.76,11770.0,0.24,5.44,343.54,4,905.0,741.0,1023.0,1276.0,689.0,2014.0,2409.980153104622,1.449165554407057
1526,1526,457800,1.84,709.64,11760.0,0.26,5.42,338.38,3,1823.0,1736.0,950.0,176.0,1890.0,2013.0,2411.397788488801,1.4490451293064517
1527,1527,458100,1.34,709.83,16960.0,1.14,5.3,345.94,4,308.0,310.0,510.0,106.0,739.0,245.0,2473.773745392685,1.44923580238241
1528,1528,458400,1.26,705.68,18070.0,1.06,5.28,346.34,3,393.0,302.0,816.0,662.0,958.0,303.0,2468.103203855969,1.4450711009864823
1529,1529,458700,1.12,702.92,19100.0,0.72,5.32,346.72,4,661.0,1523.0,253.0,1602.0,342.0,411.0,2444.0034023249223,1.4423013236725641
1530,1530,459000,1.3,705.32,15500.0,0.1,5.38,343.58,3,588.0,32.0,1745.0,1895.0,1693.0,178.0,2400.0567054153676,1.4447098256846669
1531,1531,459300,1.6,705.08,15980.0,-0.26,5.32,341.62,3,1917.0,1550.0,143.0,949.0,742.0,488.0,2374.539268500142,1.4444689754834565
1532,1532,459600,1.49,709.68,134290.0,-0.54,5.26,341.78,4,1282.0,1915.0,561.0,1657.0,53.0,1711.0,2354.6923731216334,1.4490852710066533
1533,1533,459900,1.62,703.82,14780.0,-0.5,5.36,341.16,5,1948.0,888.0,221.0,715.0,891.0,194.0,2357.527643889992,1.4432045119271026
1534,1534,460200,1.54,704.92,16550.0,-0.56,5.18,339.0,5,1934.0,1847.0,1037.0,1939.0,1195.0,145.0,2353.274737737454,1.4443084086826496
1535,1535,460500,1.56,703.08,15440.0,-0.34,5.2,337.64,5,80.0,1362.0,690.0,1477.0,830.0,115.0,2368.8687269634247,1.442461890473371
1536,1536,460800,1.52,700.9,22670.0,-0.48,5.08,338.22,3,852.0,1612.0,271.0,11.0,1505.0,1996.0,2358.9452792741713,1.4402741678123776
1537,1537,461100,1.46,700.66,162540.0,-0.26,5.08,347.76,3,1575.0,98.0,258.0,1941.0,1782.0,525.0,2374.539268500142,1.4400333176111673
1538,1538,461400,1.814,701.266,50548.0,-0.72,5.02,284.76,3,1113.0,1843.0,1115.0,944.0,344.0,575.0,2341.9336546640207,1.4406414643692234
1539,1539,461700,1.68,694.52,17160.0,-1.3625,4.9875,229.2625,3,822.0,1974.0,626.0,712.0,929.0,307.0,2296.3921179472645,1.4338715666302047
1540,1540,462000,1.776,698.764,18692.0,-2.0075,4.7625,40.3275,3,873.0,359.0,722.0,536.0,998.0,101.0,2250.673376807485,1.4381306010216064
1541,1541,462300,1.7,692.52,16680.0,-0.6,4.92,208.4,3,1968.0,39.0,8.0,426.0,719.0,261.0,2350.4394669690955,1.431864481620119
1542,1542,462600,1.7,688.74,13500.0,-0.32,5.02,340.14,4,1013.0,474.0,317.0,1043.0,1949.0,2015.0,2370.286362347604,1.4280710909510572
1543,1543,462900,1.3398,695.2852,22682.0,0.6206,5.0192,328.3568,7,203.0,272.0,1460.0,1935.0,1542.0,1973.0,2436.9577544655517,1.4346394773550633
1544,1544,463200,1.196,696.504,27640.0,0.612,5.084,325.536,4,81.0,906.0,285.0,1784.0,1372.0,0.0,2436.3481712503544,1.4358625949602095
1545,1545,463500,1.191,695.634,27190.0,0.627,5.064,325.956,3,1190.0,1781.0,1783.0,1446.0,162.0,404.0,2437.411397788489,1.4349895129808223
1546,1546,463800,1.186,694.764,26740.0,0.642,5.044,326.376,4,361.0,854.0,962.0,1338.0,1170.0,359.0,2438.4746243266236,1.434116431001435
1547,1547,464100,1.181,693.894,26290.0,0.657,5.024,326.796,3,1746.0,1325.0,1336.0,394.0,883.0,42.0,2439.537850864758,1.4332433490220478
1548,1548,464400,1.176,693.024,25840.0,0.672,5.004,327.216,3,1202.0,973.0,678.0,1137.0,354.0,298.0,2440.601077402892,1.4323702670426606
1549,1549,464700,1.171,692.154,25390.0,0.687,4.984,327.636,3,251.0,1960.0,1777.0,1611.0,251.0,958.0,2441.6643039410264,1.4314971850632734
1550,1550,465000,1.166,691.284,24940.0,0.702,4.964,328.056,3,1061.0,890.0,217.0,1800.0,1643.0,1969.0,2442.7275304791606,1.4306241030838862
1551,1551,465300,1.161,690.414,24490.0,0.717,4.944,328.476,4,607.0,1231.0,1189.0,1869.0,873.0,2009.0,2443.790757017295,1.4297510211044988
1552,1552,465600,1.156,689.544,24040.0,0.732,4.924,328.896,5,1831.0,469.0,213.0,490.0,1572.0,837.0,2444.8539835554297,1.4288779391251116
1553,1553,465900,1.151,688.674,23590.0,0.747,4.904,329.316,3,1418.0,759.0,376.0,234.0,1665.0,757.0,2445.9172100935643,1.4280048571457244
1554,1554,466200,1.146,687.804,23140.0,0.762,4.884,329.736,3,1507.0,414.0,384.0,1634.0,1269.0,2002.0,2446.9804366316985,1.427131775166337
1555,1555,466500,1.141,686.934,22690.0,0.777,4.864,330.156,3,969.0,1910.0,169.0,97.0,959.0,1972.0,2448.043663169833,1.4262586931869499
1556,1556,466800,1.136,686.064,22240.0,0.792,4.844,330.576,3,1807.0,1440.0,1091.0,1803.0,474.0,1383.0,2449.106889707967,1.4253856112075627
1557,1557,467100,1.131,685.194,21790.0,0.807,4.824,330.996,4,762.0,296.0,822.0,389.0,1553.0,1626.0,2450.1701162461018,1.4245125292281755
1558,1558,467400,1.126,684.324,21340.0,0.822,4.804,331.416,4,1014.0,1194.0,1132.0,235.0,1774.0,138.0,2451.2333427842364,1.423639447248788
1559,1559,467700,1.121,683.454,20890.0,0.837,4.784,331.836,3,425.0,1694.0,293.0,696.0,243.0,1983.0,2452.2965693223705,1.422766365269401
1560,1560,468000,1.116,682.584,20440.0,0.852,4.764,332.256,3,1704.0,1395.0,657.0,1156.0,877.0,822.0,2453.3597958605046,1.4218932832900137
1561,1561,468300,1.111,681.714,19990.0,0.867,4.744,332.676,3,709.0,952.0,292.0,1305.0,1758.0,2004.0,2454.423022398639,1.4210202013106266
1562,1562,468600,1.106,680.844,19540.0,0.882,4.724,333.096,4,1233.0,410.0,1762.0,708.0,307.0,753.0,2455.4862489367733,1.4201471193312394
1563,1563,468900,1.1212,679.8488,18848.0,0.8764,4.7048,333.4592,9,1680.0,334.0,949.0,1133.0,328.0,214.0,2455.089311029203,1.4191483938302207
1564,1564,469200,1.76,675.36,14840.0,-0.3,4.74,333.0,5,1912.0,1845.0,60.0,1129.0,494.0,116.0,2371.7039977317836,1.4146436922335845
1565,1565,469500,1.525,675.5,14325.0,0.24,4.66,335.24,3,1468.0,928.0,349.0,1136.0,1638.0,836.0,2409.980153104622,1.4147841881842904
1566,1566,469800,1.305,675.16,18005.0,1.24,4.56,336.83,4,1338.0,1157.0,558.0,1158.0,1910.0,1683.0,2480.861922313581,1.414442983732576
1567,1567,470100,1.24,671.52,18580.0,0.6,4.66,339.96,3,1446.0,1097.0,763.0,777.0,1932.0,1046.0,2435.4975900198474,1.4107900890142202
1568,1568,470400,1.18,673.58,104100.0,1.3,4.58,344.48,3,1591.0,1039.0,1535.0,620.0,1870.0,21.0,2485.1148284661185,1.4128573865746084
1569,1569,470700,1.22,668.9,19480.0,1.12,4.58,346.9,3,1649.0,979.0,1062.0,851.0,416.0,1527.0,2472.3561100085058,1.408160807651008
1570,1570,471000,1.38,665.1,23900.0,0.54,4.56,348.08,4,315.0,119.0,1015.0,1613.0,679.0,1979.0,2431.2446838673095,1.4043473461318454
1571,1571,471300,1.56,667.72,19360.0,0.34,4.64,338.74,5,508.0,1357.0,124.0,280.0,523.0,139.0,2417.0683300255178,1.4069766274950575
1572,1572,471600,1.44,667.09,17910.0,0.36,4.6,336.42,3,601.0,797.0,326.0,1618.0,1124.0,758.0,2418.4859654096967,1.4063443957168806
1573,1573,471900,1.32,666.32,22180.0,0.7,4.5,336.58,3,821.0,937.0,818.0,962.0,483.0,656.0,2442.5857669407433,1.4055716679879977
1574,1574,472200,1.04,666.74,25340.0,0.92,4.52,334.56,4,541.0,912.0,742.0,363.0,1626.0,1126.0,2458.1797561667145,1.4059931558401155
1575,1575,472500,1.22,666.96,25200.0,0.64,4.52,336.16,3,1735.0,1839.0,738.0,1639.0,426.0,959.0,2438.3328607882054,1.406213935191225
1576,1576,472800,1.28,664.34,19800.0,0.68,4.5,337.28,3,238.0,426.0,590.0,826.0,1393.0,1357.0,2441.168131556564,1.403584653828013
1577,1577,473100,1.38,666.4,19840.0,1.4,4.48,331.06,3,1077.0,1195.0,1704.0,1501.0,1708.0,329.0,2492.2030053870144,1.405651951388401
1578,1578,473400,1.24,668.24,18960.0,1.52,4.38,334.88,3,1882.0,1041.0,1383.0,1428.0,630.0,2001.0,2500.70881769209,1.4074984695976798
1579,1579,473700,1.5,665.8,20840.0,-1.06,4.44,341.46,3,435.0,886.0,801.0,1878.0,82.0,188.0,2317.833853132974,1.4050498258853752
1580,1580,474000,1.56,658.18,24100.0,0.74,4.46,345.24,3,1314.0,711.0,720.0,586.0,906.0,723.0,2445.4210377091017,1.3974028319969491
1581,1581,474300,1.86,663.06,130940.0,0.04,4.52,341.24,4,1938.0,606.0,793.0,32.0,393.0,894.0,2395.8037992628297,1.402300119421558
1582,1582,474600,1.5,655.4,23360.0,0.86,4.5,349.74,5,1770.0,402.0,656.0,226.0,498.0,2003.0,2453.9268500141766,1.3946129838329302
1583,1583,474900,1.32,656.12,25340.0,1.24,4.44,355.62,7,640.0,1952.0,1100.0,1595.0,1884.0,580.0,2480.861922313581,1.395335534436561
1584,1584,475200,1.86,651.48,23220.0,-0.16,4.44,6.72,4,264.0,795.0,474.0,1708.0,1016.0,1881.0,2381.6274454210384,1.3906790972131624
1585,1585,475500,1.89,652.42,22340.0,-0.14,4.4,280.12,4,302.0,1969.0,282.0,1449.0,1046.0,553.0,2383.045080805217,1.3916224271679027
1586,1586,475800,1.2,659.64,19460.0,1.64,4.46,338.4,4,1989.0,1927.0,1376.0,1859.0,631.0,798.0,2509.214629997165,1.3988680040543118
1587,1587,476100,1.06,661.52,22160.0,1.52,4.42,334.5,5,652.0,1886.0,383.0,683.0,136.0,878.0,2500.70881769209,1.4007546639637922
1588,1588,476400,1.12,657.98,21840.0,1.46,4.42,337.86,9,194.0,489.0,851.0,1660.0,1538.0,608.0,2496.4559115395523,1.3972021234959406
1589,1589,476700,1.34,660.34,21220.0,1.08,4.5,327.9,3,800.0,1230.0,902.0,1087.0,147.0,931.0,2469.5208392401473,1.3995704838078418
1590,1590,477000,1.36,661.7,233020.0,1.2,4.52,338.66,3,136.0,1107.0,1654.0,1822.0,343.0,1187.0,2478.026651545223,1.4009353016147
1591,1591,477300,1.52,647.28,21300.0,1.02,4.5,345.94,3,2004.0,270.0,272.0,1351.0,1891.0,2007.0,2465.26793308761,1.3864642186919827
1592,1592,477600,1.46,647.05,25540.0,0.8,4.66,346.76,3,516.0,1028.0,1084.0,402.0,116.0,378.0,2449.6739438616387,1.3862334039158228
1593,1593,477900,1.46,647.32,22620.0,0.98,4.68,349.02,2,1287.0,831.0,490.0,1159.0,1371.0,71.0,2462.4326623192514,1.3865043603921845
1594,1594,478200,1.52,647.2,25660.0,0.58,4.66,350.06,4,1417.0,254.0,370.0,239.0,356.0,1998.0,2434.079954635668,1.3863839352915792
1595,1595,478500,2.094285714,644.88,20145.71429,0.045,4.625,349.88,5,96.0,1918.0,1105.0,242.0,1381.0,1971.0,2396.1582081088745,1.38405571667988
1596,1596,478800,2.171428571,643.7,19128.57143,-0.091666667,4.641666667,350.9333333,3,1492.0,1290.0,1511.0,1175.0,1142.0,227.0,2386.471032960023,1.3828715365239295
1597,1597,479100,2.314285714,642.2,17985.71429,-0.383333333,4.683333333,351.7666667,4,1231.0,376.0,1396.0,1725.0,1432.0,682.0,2365.797183654664,1.3813662227663652
1598,1598,479400,2.09,641.61,20240.0,-0.6,4.62,352.9,3,774.0,1327.0,1299.0,1218.0,1544.0,84.0,2350.4394669690955,1.38077413268839
1599,1599,479700,1.9,643.0,21020.0,-0.42,4.46,277.6,4,1276.0,368.0,1155.0,940.0,532.0,2005.0,2363.1981854267083,1.3821690567703995
1600,1600,480000,1.64,639.48,24140.0,0.56,4.34,347.32,5,643.0,1511.0,1090.0,1880.0,1637.0,1153.0,2432.662319251489,1.378636587152649
1601,1601,480300,1.7,639.48,24340.0,-0.28,4.32,349.92,7,585.0,1951.0,1103.0,1303.0,980.0,679.0,2373.1216331159626,1.378636587152649
1602,1602,480600,2.2,637.78,20080.0,-0.48,4.38,352.34,3,485.0,279.0,1812.0,107.0,81.0,772.0,2358.9452792741713,1.3769305648940762
1603,1603,480900,1.72,636.68,24120.0,0.38,4.4,348.32,3,1346.0,430.0,48.0,1359.0,974.0,55.0,2419.903600793876,1.375826668138529
1604,1604,481200,1.64,635.5,25140.0,0.44,4.4,349.38,2,1927.0,1241.0,1248.0,613.0,1534.0,1745.0,2424.156506946413,1.3746424879825785
1605,1605,481500,1.59,638.82,24440.0,0.78,4.5,350.62,3,841.0,600.0,1079.0,621.0,316.0,372.0,2448.2563084774597,1.3779742490993208
1606,1606,481800,2.1,633.84,23300.0,-0.2,4.52,353.44,3,728.0,241.0,1087.0,687.0,1039.0,775.0,2378.7921746526795,1.3729766074242074
1607,1607,482100,1.96,632.86,23120.0,-0.04,4.46,351.06,3,580.0,617.0,694.0,854.0,1871.0,1970.0,2390.1332577261132,1.3719931357692654
1608,1608,482400,1.9,632.86,25020.0,-0.12,4.5,351.64,3,1420.0,112.0,1123.0,1026.0,1539.0,1994.0,2384.4627161893964,1.3719931357692654
1609,1609,482700,2.14,633.66,22080.0,-0.84,4.52,351.12,4,1875.0,1360.0,847.0,1561.0,1840.0,1425.0,2333.4278423589453,1.3727959697732997
1610,1610,483000,2.24,633.78,20080.0,-0.88,4.54,347.52,4,767.0,1331.0,1424.0,1165.0,118.0,546.0,2330.592571590587,1.3729163948739047
1611,1611,483300,2.25,634.56,20510.0,-0.72,4.48,341.06,2,1834.0,158.0,1398.0,1724.0,392.0,1978.0,2341.9336546640207,1.3736991580278382
1612,1612,483600,2.24,635.18,20620.0,-0.98,4.4,341.04,9,1926.0,1.0,24.0,368.0,1077.0,890.0,2323.504394669691,1.3743213543809647
1613,1613,483900,1.92,636.16,21340.0,-1.38,4.4,339.92,4,966.0,880.0,863.0,803.0,298.0,494.0,2295.151686986107,1.3753048260359066
1614,1614,484200,2.2,636.86,19740.0,-0.7,4.4,333.38,3,1883.0,1921.0,1360.0,1307.0,52.0,152.0,2343.3512900481996,1.3760073057894366
1615,1615,484500,2.08,631.12,21820.0,-0.48,4.4,339.52,4,40.0,1920.0,859.0,1840.0,1509.0,899.0,2358.9452792741713,1.370246971810491
1616,1616,484800,2.12,632.06,19820.0,-0.28,4.4,334.58,4,741.0,1222.0,44.0,743.0,83.0,253.0,2373.1216331159626,1.3711903017652312
1617,1617,485100,2.12,632.5,22240.0,-0.24,4.38,340.76,5,1896.0,1754.0,549.0,1685.0,1453.0,401.0,2375.956903884321,1.37163186046745
1618,1618,485400,2.43,630.62,23700.0,-0.8,4.4,343.42,4,1556.0,1037.0,277.0,328.0,185.0,1076.0,2336.263113127304,1.3697452005579696
1619,1619,485700,2.16,632.56,20960.0,0.2,4.4,330.44,3,885.0,2012.0,171.0,3.0,573.0,162.0,2407.1448823362634,1.3716920730177526
1620,1620,486000,1.48,635.48,25040.0,1.02,4.64,338.22,2,930.0,911.0,715.0,1816.0,761.0,1993.0,2465.26793308761,1.3746224171324777
1621,1621,486300,1.36,635.44,23260.0,1.14,4.72,332.22,3,206.0,1050.0,790.0,994.0,103.0,1460.0,2473.773745392685,1.3745822754322758
1622,1622,486600,1.52,627.52,24100.0,1.78,4.82,349.2,8,545.0,987.0,871.0,1617.0,1769.0,1269.0,2519.1380776864194,1.366634218792337
1623,1623,486900,1.64,630.74,129820.0,1.52,4.62,279.34,3,1070.0,783.0,1227.0,1695.0,747.0,1946.0,2500.70881769209,1.3698656256585748
1624,1624,487200,1.72,625.06,26980.0,1.38,4.6,350.88,3,1936.0,1954.0,429.0,1928.0,374.0,895.0,2490.785370002836,1.3641655042299317
1625,1625,487500,1.54,627.45,27450.0,1.3,4.54,343.84,3,489.0,1937.0,628.0,1357.0,1707.0,1156.0,2485.1148284661185,1.3665639708169839
1626,1626,487800,1.38,631.9,21260.0,2.62,4.56,275.68,5,848.0,1548.0,758.0,741.0,729.0,1228.0,2578.678763821945,1.3710297349644245
1627,1627,488100,1.06,638.92,22580.0,2.46,4.58,326.86,5,1973.0,1054.0,1431.0,196.0,1615.0,129.0,2567.3376807485115,1.3780746033498248
1628,1628,488400,1.28,630.14,26520.0,2.15,4.58,342.85,3,814.0,1080.0,447.0,964.0,1291.0,485.0,2545.364332293734,1.369263500155549
1629,1629,488700,1.32,624.5566667,23473.33333,1.55,4.56,344.81,3,818.0,809.0,62.0,91.0,1078.0,1021.0,2502.835270768358,1.3636603878691782
1630,1630,489000,1.5,624.2933333,23626.66667,1.16,4.58,338.68,3,724.0,977.0,795.0,551.0,1501.0,529.0,2475.191380776864,1.3633961216092807
1631,1631,489300,1.64,625.12,25100.0,0.48,4.54,327.5,7,1156.0,332.0,1382.0,1419.0,537.0,126.0,2426.9917777147716,1.364225716780234
1632,1632,489600,1.58,634.1,20060.0,0.96,4.54,316.04,3,1678.0,1867.0,325.0,1809.0,1787.0,1976.0,2461.0150269350725,1.3732375284755185
1633,1633,489900,1.6,634.76,151000.0,1.04,4.6,320.28,5,1572.0,1761.0,1314.0,352.0,673.0,1740.0,2466.6855684717893,1.3738998665288469
1634,1634,490200,1.54,626.52,23220.0,0.34,4.56,324.86,5,1928.0,936.0,1456.0,1767.0,235.0,1988.0,2417.0683300255178,1.365630676287294
1635,1635,490500,1.56,627.3,21080.0,0.96,4.62,322.84,5,1891.0,1338.0,883.0,1691.0,1155.0,727.0,2461.0150269350725,1.3664134394412275
1636,1636,490800,2.2,628.52,32940.0,1.6,5.06,324.36,4,1432.0,896.0,265.0,1533.0,676.0,1125.0,2506.3793592288066,1.3676377612973798
1637,1637,491100,2.54,621.46,18160.0,0.5,5.18,335.4,4,1622.0,87.0,606.0,1498.0,457.0,382.0,2428.409413098951,1.3605527512117777
1638,1638,491400,2.34,619.06,20360.0,0.84,5.2,338.14,2,1557.0,167.0,327.0,225.0,1821.0,235.0,2452.5092146299976,1.358144249199675
1639,1639,491700,2.26,615.34,23740.0,0.66,5.16,339.38,3,1886.0,1704.0,817.0,1721.0,854.0,2012.0,2439.7504961723844,1.3544110710809156
1640,1640,492000,2.86,616.8,20440.0,-0.88,5.2,340.6,4,1119.0,1603.0,951.0,993.0,1120.0,1997.0,2330.592571590587,1.355876243138278
1641,1641,492300,2.76,619.86,19800.0,-2.08,5.18,343.44,4,1493.0,230.0,1428.0,329.0,815.0,175.0,2245.5344485398355,1.3589470832037092
1642,1642,492600,2.38,616.64,22420.0,1.32,5.04,349.42,2,274.0,1235.0,1781.0,202.0,544.0,1991.0,2486.532463850298,1.3557156763374714
1643,1643,492900,1.8,620.6,26720.0,3.3,5.28,286.98,7,275.0,1538.0,995.0,1552.0,1762.0,456.0,2626.8783668840374,1.3596897046574408
1644,1644,493200,2.56,612.7,23640.0,1.84,5.34,352.66,4,701.0,1354.0,907.0,10.0,1742.0,149.0,2523.390983838957,1.3517617188676025
1645,1645,493500,2.92,608.02,24660.0,1.06,5.34,74.72,7,1022.0,1581.0,811.0,39.0,767.0,1832.0,2468.103203855969,1.3470651399440023
1646,1646,493800,3.02,613.48,20960.0,1.8,5.32,87.74,2,849.0,543.0,1116.0,701.0,220.0,395.0,2520.555713070598,1.352544482021536
1647,1647,494100,2.76,610.2,23340.0,0.06,5.32,281.36,4,1951.0,1889.0,96.0,1938.0,1715.0,309.0,2397.221434647009,1.3492528626049958
1648,1648,494400,3.26,606.18,22400.0,0.28,5.36,79.56,9,90.0,1434.0,999.0,691.0,1022.0,2000.0,2412.8154238729803,1.3452186217347235
1649,1649,494700,2.24,616.88,20420.0,1.0,5.28,324.94,7,45.0,939.0,16.0,433.0,876.0,1173.0,2463.850297703431,1.3559565265386815
1650,1650,495000,2.32,628.34,24140.0,0.26,5.28,306.8,2,176.0,435.0,1721.0,268.0,70.0,1073.0,2411.397788488801,1.367457123646472
1651,1651,495300,1.32,654.26,14240.0,0.62,5.26,288.88,9,1351.0,739.0,237.0,1224.0,439.0,168.0,2436.915225404026,1.3934689453771814
1652,1652,495600,1.32,664.54,15900.0,0.96,5.2,282.16,7,1736.0,403.0,303.0,1597.0,802.0,191.0,2461.0150269350725,1.4037853623290215
1653,1653,495900,2.1,639.34,21820.0,0.9,5.16,280.48,4,1792.0,1756.0,1332.0,1437.0,1690.0,210.0,2456.7621207825346,1.3784960912019428
1654,1654,496200,1.52,664.46,20060.0,1.16,5.26,275.16,2,723.0,1088.0,453.0,318.0,653.0,1551.0,2475.191380776864,1.403705078928618
1655,1655,496500,1.84,643.46,18280.0,0.66,5.28,293.08,9,1925.0,1713.0,789.0,1727.0,1926.0,698.0,2439.7504961723844,1.3826306863227193
1656,1656,496800,2.2,639.58,15760.0,-0.12,5.2,285.9,4,1681.0,1209.0,241.0,49.0,1546.0,1873.0,2384.4627161893964,1.3787369414031532
1657,1657,497100,2.08,642.18,13826.66667,-0.8,5.18,288.3,8,1035.0,1714.0,365.0,817.0,1062.0,824.0,2336.263113127304,1.3813461519162644
1658,1658,497400,2.24,636.18,14383.33333,-0.14,5.2,293.98,9,1754.0,1919.0,255.0,915.0,199.0,165.0,2383.045080805217,1.3753248968860077
1659,1659,497700,1.7,631.8,16360.0,0.6,5.12,304.7,4,56.0,291.0,180.0,1610.0,754.0,1005.0,2435.4975900198474,1.37092938071392
1660,1660,498000,2.14,602.24,21180.0,1.16,5.04,341.16,4,407.0,465.0,1171.0,1022.0,1875.0,1202.0,2475.191380776864,1.341264664264855
1661,1661,498300,2.74,605.04,19540.0,0.36,5.18,327.08,9,1060.0,169.0,234.0,16.0,127.0,659.0,2418.4859654096967,1.3440745832789747
1662,1662,498600,3.02,607.02,16420.0,-0.66,5.2,322.72,7,1846.0,490.0,1576.0,275.0,1659.0,685.0,2346.186560816558,1.3460615974389594
1663,1663,498900,2.84,610.62,14800.0,-0.64,5.2,319.52,9,1965.0,1297.0,766.0,630.0,504.0,765.0,2347.604196200737,1.3496743504571136
1664,1664,499200,2.92,606.54,14580.0,-1.32,5.12,316.0,9,1842.0,38.0,144.0,1780.0,1411.0,294.0,2299.404593138645,1.345579897036539
1665,1665,499500,2.44,616.98,15500.0,-1.08,5.12,310.78,9,706.0,1149.0,209.0,834.0,803.0,842.0,2316.416217748795,1.3560568807891857
1666,1666,499800,2.86,617.8,16040.0,-1.92,5.06,311.5,7,1353.0,625.0,122.0,1241.0,1948.0,49.0,2256.8755316132692,1.3568797856433208
